event_id,particle_id,method,param,eps,fixed_dR,min_samples,candidate_dR,truth_mode,truth_energy,truth_eta,truth_phi,n_event_cells,target_n_hits_total,target_e_cal_total,cluster_n_hits,target_n_hits_in_cluster,contam_n_hits,hit_purity,hit_contamination,hit_efficiency,cluster_e_cal_total,target_e_cal_in_cluster,contam_e_cal,energy_purity,energy_contamination,energy_efficiency,matched,failure_reason,n_candidate_cells,n_clusters,n_noise_candidate_cells,chosen_cluster_label
13,303,fixed_dR,0.1,,0.1,,,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,1345.0,1020.0,325.0,0.758364312267658,0.241635687732342,0.9649952696310312,43.479069883087504,37.28208254360652,6.196987339480984,0.8574719432558172,0.14252805674418279,0.9876556654877026,True,,1345.0,1.0,,0.0
13,303,fixed_dR,0.15,,0.15,,,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,1603.0,1022.0,581.0,0.6375545851528385,0.36244541484716153,0.9668874172185431,49.158041042693,37.293394610060204,11.864646432632796,0.7586428144618592,0.24135718553814078,0.987955338299925,True,,1603.0,1.0,,0.0
13,303,fixed_dR,0.2,,0.2,,,full,36.67327880859375,-1.012758072850385,0.4329709983803839,802609,1057,37.74805718873358,2141.0,1022.0,1119.0,0.4773470340962167,0.5226529659037833,0.9668874172185431,61.454292685139805,37.293394610060204,24.1608980750796,0.6068476745982967,0.3931523254017033,0.987955338299925,True,,2141.0,1.0,,0.0
14,439,dbscan,0.04,0.04,,2.0,0.4,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,3737.0,259.0,3478.0,0.06930693069306931,0.9306930693069306,1.0,71.99985723467762,5.708816715286957,66.29104051939066,0.07928927826453236,0.9207107217354676,1.0,True,,3741.0,2.0,1.0,0.0
14,439,dbscan,0.06,0.06,,2.0,0.4,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,3741.0,259.0,3482.0,0.06923282544774124,0.9307671745522588,1.0,72.05024901772049,5.708816715286957,66.34143230243353,0.07923382352062233,0.9207661764793776,1.0,True,,3741.0,1.0,0.0,0.0
14,439,dbscan,0.08,0.08,,2.0,0.4,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,3741.0,259.0,3482.0,0.06923282544774124,0.9307671745522588,1.0,72.05024901772049,5.708816715286957,66.34143230243353,0.07923382352062233,0.9207661764793776,1.0,True,,3741.0,1.0,0.0,0.0
14,439,dbscan,0.1,0.1,,2.0,0.4,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,3741.0,259.0,3482.0,0.06923282544774124,0.9307671745522588,1.0,72.05024901772049,5.708816715286957,66.34143230243353,0.07923382352062233,0.9207661764793776,1.0,True,,3741.0,1.0,0.0,0.0
14,439,fixed_dR,0.05,,0.05,,,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,63.0,5.0,58.0,0.07936507936507936,0.9206349206349207,0.019305019305019305,1.0155867442335875,0.04868609166805982,0.9669006525655277,0.04793888059734452,0.9520611194026555,0.008528228194415342,True,,63.0,1.0,,0.0
14,439,fixed_dR,0.08,,0.08,,,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,218.0,74.0,144.0,0.3394495412844037,0.6605504587155964,0.2857142857142857,4.143101949239281,1.5063969662151067,2.636704983024174,0.3635915757495897,0.6364084242504102,0.26387201434954227,True,,218.0,1.0,,0.0
14,439,fixed_dR,0.1,,0.1,,,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,390.0,77.0,313.0,0.19743589743589743,0.8025641025641026,0.2972972972972973,8.020562411184073,1.53788467277991,6.482677738404163,0.19174274744567102,0.808257252554329,0.26938764186662234,True,,390.0,1.0,,0.0
14,439,fixed_dR,0.15,,0.15,,,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,740.0,85.0,655.0,0.11486486486486487,0.8851351351351351,0.3281853281853282,14.171484568578308,1.6385651630116627,12.532919405566645,0.11562410099537261,0.8843758990046274,0.28702360659503134,True,,740.0,1.0,,0.0
14,439,fixed_dR,0.2,,0.2,,,full,5.869543075561523,0.6557339794432561,-3.069988026953719,755621,259,5.708816715286957,1378.0,254.0,1124.0,0.18432510885341075,0.8156748911465892,0.9806949806949807,26.281951690771166,5.657646246618242,20.624305444152924,0.21526735583358175,0.7847326441664182,0.9910365893282768,True,,1378.0,1.0,,0.0
14,560,dbscan,0.04,0.04,,2.0,0.4,full,152.41116333007812,3.921794780845022,-2.401791376979442,755621,0,0.0,,,,,,,,,,,,,False,target_has_no_calo_hits,,,,
14,560,dbscan,0.06,0.06,,2.0,0.4,full,152.41116333007812,3.921794780845022,-2.401791376979442,755621,0,0.0,,,,,,,,,,,,,False,target_has_no_calo_hits,,,,
