event_id,particle_id,truth_energy,truth_eta,truth_phi,eps,min_samples,candidate_dR,group_input_mode,n_input_hits,matched,failure_reason,n_clusters,n_noise_hits,noise_fraction,largest_cluster_label,largest_cluster_n_hits,largest_cluster_energy,chosen_cluster_label,chosen_cluster_n_hits,chosen_cluster_energy,chosen_is_largest,cluster_sizes
12,189,251.53709411621094,3.4128497145797807,1.1825018773918625,0.06,2,0.25,nearby_all,185,True,,5,0,0.0,2.0,70,20.760822236226524,1.0,40,9.734667541598903,False,"[59, 40, 70, 9, 7]"
12,189,251.53709411621094,3.4128497145797807,1.1825018773918625,0.08,2,0.25,nearby_all,185,True,,1,0,0.0,0.0,185,44.82966512945423,0.0,185,44.82966512945423,True,[185]
12,189,251.53709411621094,3.4128497145797807,1.1825018773918625,0.1,2,0.25,nearby_all,185,True,,1,0,0.0,0.0,185,44.82966512945423,0.0,185,44.82966512945423,True,[185]
12,189,251.53709411621094,3.4128497145797807,1.1825018773918625,0.12,2,0.25,nearby_all,185,True,,1,0,0.0,0.0,185,44.82966512945423,0.0,185,44.82966512945423,True,[185]
13,295,25.8580379486084,-0.23044105493767453,-2.2374461027483665,0.04,2,0.25,nearby_all,2380,True,,2,0,0.0,0.0,2261,55.85291024005528,0.0,2261,55.85291024005528,True,"[2261, 119]"
13,295,25.8580379486084,-0.23044105493767453,-2.2374461027483665,0.06,2,0.25,nearby_all,2380,True,,1,0,0.0,0.0,2380,57.86156855871923,0.0,2380,57.86156855871923,True,[2380]
13,295,25.8580379486084,-0.23044105493767453,-2.2374461027483665,0.08,2,0.25,nearby_all,2380,True,,1,0,0.0,0.0,2380,57.86156855871923,0.0,2380,57.86156855871923,True,[2380]
13,295,25.8580379486084,-0.23044105493767453,-2.2374461027483665,0.1,2,0.25,nearby_all,2380,True,,1,0,0.0,0.0,2380,57.86156855871923,0.0,2380,57.86156855871923,True,[2380]
13,295,25.8580379486084,-0.23044105493767453,-2.2374461027483665,0.12,2,0.25,nearby_all,2380,True,,1,0,0.0,0.0,2380,57.86156855871923,0.0,2380,57.86156855871923,True,[2380]
13,303,36.67327880859375,-1.012758072850385,0.4329709983803839,0.04,2,0.25,nearby_all,2731,True,,2,0,0.0,0.0,2696,71.99992828002505,0.0,2696,71.99992828002505,True,"[2696, 35]"
13,303,36.67327880859375,-1.012758072850385,0.4329709983803839,0.06,2,0.25,nearby_all,2731,True,,1,0,0.0,0.0,2731,72.68062201981192,0.0,2731,72.68062201981192,True,[2731]
13,303,36.67327880859375,-1.012758072850385,0.4329709983803839,0.08,2,0.25,nearby_all,2731,True,,1,0,0.0,0.0,2731,72.68062201981192,0.0,2731,72.68062201981192,True,[2731]
13,303,36.67327880859375,-1.012758072850385,0.4329709983803839,0.1,2,0.25,nearby_all,2731,True,,1,0,0.0,0.0,2731,72.68062201981192,0.0,2731,72.68062201981192,True,[2731]
13,303,36.67327880859375,-1.012758072850385,0.4329709983803839,0.12,2,0.25,nearby_all,2731,True,,1,0,0.0,0.0,2731,72.68062201981192,0.0,2731,72.68062201981192,True,[2731]
14,439,5.869543075561523,0.6557339794432561,-3.069988026953719,0.04,2,0.25,nearby_all,1683,True,,3,2,0.0011883541295306002,0.0,1674,31.981339857966304,0.0,1674,31.981339857966304,True,"[1674, 5, 2]"
14,439,5.869543075561523,0.6557339794432561,-3.069988026953719,0.06,2,0.25,nearby_all,1683,True,,1,0,0.0,0.0,1683,32.094037393007966,0.0,1683,32.094037393007966,True,[1683]
14,439,5.869543075561523,0.6557339794432561,-3.069988026953719,0.08,2,0.25,nearby_all,1683,True,,1,0,0.0,0.0,1683,32.094037393007966,0.0,1683,32.094037393007966,True,[1683]
14,439,5.869543075561523,0.6557339794432561,-3.069988026953719,0.1,2,0.25,nearby_all,1683,True,,1,0,0.0,0.0,1683,32.094037393007966,0.0,1683,32.094037393007966,True,[1683]
14,439,5.869543075561523,0.6557339794432561,-3.069988026953719,0.12,2,0.25,nearby_all,1683,True,,1,0,0.0,0.0,1683,32.094037393007966,0.0,1683,32.094037393007966,True,[1683]
14,560,152.41116333007812,3.921794780845022,-2.401791376979442,0.04,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
14,560,152.41116333007812,3.921794780845022,-2.401791376979442,0.06,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
14,560,152.41116333007812,3.921794780845022,-2.401791376979442,0.08,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
14,560,152.41116333007812,3.921794780845022,-2.401791376979442,0.1,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
14,560,152.41116333007812,3.921794780845022,-2.401791376979442,0.12,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
14,561,33.37899398803711,0.16917210063717303,2.3438389843785368,0.04,2,0.25,nearby_all,2012,True,,4,2,0.0009940357852882703,0.0,1987,54.81781290384788,0.0,1987,54.81781290384788,True,"[1987, 17, 4, 2]"
14,561,33.37899398803711,0.16917210063717303,2.3438389843785368,0.06,2,0.25,nearby_all,2012,True,,1,0,0.0,0.0,2012,55.15395469817122,0.0,2012,55.15395469817122,True,[2012]
14,561,33.37899398803711,0.16917210063717303,2.3438389843785368,0.08,2,0.25,nearby_all,2012,True,,1,0,0.0,0.0,2012,55.15395469817122,0.0,2012,55.15395469817122,True,[2012]
14,561,33.37899398803711,0.16917210063717303,2.3438389843785368,0.1,2,0.25,nearby_all,2012,True,,1,0,0.0,0.0,2012,55.15395469817122,0.0,2012,55.15395469817122,True,[2012]
14,561,33.37899398803711,0.16917210063717303,2.3438389843785368,0.12,2,0.25,nearby_all,2012,True,,1,0,0.0,0.0,2012,55.15395469817122,0.0,2012,55.15395469817122,True,[2012]
15,41,463.3952941894531,4.291504712632143,-1.1245544044305364,0.04,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,41,463.3952941894531,4.291504712632143,-1.1245544044305364,0.06,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,41,463.3952941894531,4.291504712632143,-1.1245544044305364,0.08,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,41,463.3952941894531,4.291504712632143,-1.1245544044305364,0.1,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,41,463.3952941894531,4.291504712632143,-1.1245544044305364,0.12,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,42,1996.8695068359375,5.75243807724181,2.0170384056007373,0.04,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,42,1996.8695068359375,5.75243807724181,2.0170384056007373,0.06,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,42,1996.8695068359375,5.75243807724181,2.0170384056007373,0.08,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,42,1996.8695068359375,5.75243807724181,2.0170384056007373,0.1,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
15,42,1996.8695068359375,5.75243807724181,2.0170384056007373,0.12,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
16,663,0.6737287640571594,-1.2059118457427138,-1.2195066411605346,0.04,2,0.25,nearby_all,1509,True,,3,0,0.0,0.0,1449,28.09518054552027,0.0,1449,28.09518054552027,True,"[1449, 52, 8]"
16,663,0.6737287640571594,-1.2059118457427138,-1.2195066411605346,0.06,2,0.25,nearby_all,1509,True,,1,0,0.0,0.0,1509,29.242772564126064,0.0,1509,29.242772564126064,True,[1509]
16,663,0.6737287640571594,-1.2059118457427138,-1.2195066411605346,0.08,2,0.25,nearby_all,1509,True,,1,0,0.0,0.0,1509,29.242772564126064,0.0,1509,29.242772564126064,True,[1509]
16,663,0.6737287640571594,-1.2059118457427138,-1.2195066411605346,0.1,2,0.25,nearby_all,1509,True,,1,0,0.0,0.0,1509,29.242772564126064,0.0,1509,29.242772564126064,True,[1509]
16,663,0.6737287640571594,-1.2059118457427138,-1.2195066411605346,0.12,2,0.25,nearby_all,1509,True,,1,0,0.0,0.0,1509,29.242772564126064,0.0,1509,29.242772564126064,True,[1509]
16,704,301.6650390625,2.650772263099465,1.9721041034684834,0.04,2,0.25,nearby_all,9932,True,,1,0,0.0,0.0,9932,485.20317886835664,0.0,9932,485.20317886835664,True,[9932]
16,704,301.6650390625,2.650772263099465,1.9721041034684834,0.06,2,0.25,nearby_all,9932,True,,1,0,0.0,0.0,9932,485.20317886835664,0.0,9932,485.20317886835664,True,[9932]
16,704,301.6650390625,2.650772263099465,1.9721041034684834,0.08,2,0.25,nearby_all,9932,True,,1,0,0.0,0.0,9932,485.20317886835664,0.0,9932,485.20317886835664,True,[9932]
16,704,301.6650390625,2.650772263099465,1.9721041034684834,0.1,2,0.25,nearby_all,9932,True,,1,0,0.0,0.0,9932,485.20317886835664,0.0,9932,485.20317886835664,True,[9932]
16,704,301.6650390625,2.650772263099465,1.9721041034684834,0.12,2,0.25,nearby_all,9932,True,,1,0,0.0,0.0,9932,485.20317886835664,0.0,9932,485.20317886835664,True,[9932]
16,705,405.91021728515625,2.4339615467028413,0.019340261260205882,0.04,2,0.25,nearby_all,12812,True,,1,0,0.0,0.0,12812,621.9148380713058,0.0,12812,621.9148380713058,True,[12812]
16,705,405.91021728515625,2.4339615467028413,0.019340261260205882,0.06,2,0.25,nearby_all,12812,True,,1,0,0.0,0.0,12812,621.9148380713058,0.0,12812,621.9148380713058,True,[12812]
16,705,405.91021728515625,2.4339615467028413,0.019340261260205882,0.08,2,0.25,nearby_all,12812,True,,1,0,0.0,0.0,12812,621.9148380713058,0.0,12812,621.9148380713058,True,[12812]
16,705,405.91021728515625,2.4339615467028413,0.019340261260205882,0.1,2,0.25,nearby_all,12812,True,,1,0,0.0,0.0,12812,621.9148380713058,0.0,12812,621.9148380713058,True,[12812]
16,705,405.91021728515625,2.4339615467028413,0.019340261260205882,0.12,2,0.25,nearby_all,12812,True,,1,0,0.0,0.0,12812,621.9148380713058,0.0,12812,621.9148380713058,True,[12812]
17,290,0.7790734767913818,0.11574403437870327,2.8205279555876035,0.04,2,0.25,nearby_all,1232,True,,4,2,0.0016233766233766235,0.0,1205,20.990077938677132,0.0,1205,20.990077938677132,True,"[1205, 3, 16, 6]"
17,290,0.7790734767913818,0.11574403437870327,2.8205279555876035,0.06,2,0.25,nearby_all,1232,True,,2,0,0.0,0.0,1229,21.364895405213247,0.0,1229,21.364895405213247,True,"[1229, 3]"
17,290,0.7790734767913818,0.11574403437870327,2.8205279555876035,0.08,2,0.25,nearby_all,1232,True,,1,0,0.0,0.0,1232,21.407219792536125,0.0,1232,21.407219792536125,True,[1232]
17,290,0.7790734767913818,0.11574403437870327,2.8205279555876035,0.1,2,0.25,nearby_all,1232,True,,1,0,0.0,0.0,1232,21.407219792536125,0.0,1232,21.407219792536125,True,[1232]
17,290,0.7790734767913818,0.11574403437870327,2.8205279555876035,0.12,2,0.25,nearby_all,1232,True,,1,0,0.0,0.0,1232,21.407219792536125,0.0,1232,21.407219792536125,True,[1232]
17,297,808.1326293945312,3.775625833879974,-1.9407142955186159,0.04,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
17,297,808.1326293945312,3.775625833879974,-1.9407142955186159,0.06,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
17,297,808.1326293945312,3.775625833879974,-1.9407142955186159,0.08,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
17,297,808.1326293945312,3.775625833879974,-1.9407142955186159,0.1,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
17,297,808.1326293945312,3.775625833879974,-1.9407142955186159,0.12,2,0.25,nearby_all,0,False,too_few_input_hits,0,0,,,0,0.0,,0,0.0,,[]
